家賃,物件番号,情報更新日,次回更新予定日,所在地,建物名,沿線・駅・交通,専有面積,専用庭面積,間取り,間取り内訳,バルコニー,サービスルーム数,小学校区,中学校区,駐車場,駐車場：形式,駐車場：状況,駐車場備考,駐車場敷金,敷金,礼金,精算方式,保証金,保証金償却,管理費,共益費,雑費,家賃保証会社,家賃保証・保証費用等,保険,更新料,その他一時金,施設費用,その他費用,賃貸借区分,契約期間,特優賃区分,管理員の勤務形態,敷地延長,建物構造,建物工法,最適用途,階建,階,築年月,現況,入居可能時期,設備,特記事項,備考,取引態様,担当者,担当者連絡先,市区
2.7,99251215,2022年12月06日,2022年12月20日,福岡市早良区南庄２丁目23-13  mapを見る,ピナクル室見  201,福岡市空港線室見駅 徒歩8分 駅までmap ,20㎡ / 約6.05坪,nan,ワンルーム,nan,nan,nan,nan,nan,nan,nan,　,nan,nan,無,無,nan,無,nan,無,nan,無,有 フォーシーズ※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,5500円 ,nan,nan,町費：400円 / 月くらしーど２４：880円 / 月月額火災保険（７７０円～）：740円 / 月,nan,1年,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,1992[H4]年1月,空家,相談　,エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 ガスコンロ設置可　 洗濯機置場　 ロフト　 フローリング　 テラス　,閑静住宅街　 角部屋　,諸条件相談可能,代理,nan,"
",早良
4.9,99317518,2022年12月05日,2022年12月19日,福岡市早良区昭代３丁目7-30  mapを見る,サンライズ  301,福岡市空港線藤崎駅 徒歩13分 駅までmap 福岡市空港線西新駅 徒歩21分 駅までmap 福岡市空港線室見駅 徒歩21分 駅までmap ,壁芯27.96㎡ / 約8.46坪,nan,1K,洋7.5／Ｋ, 西,nan,nan,nan,空無,自走（平置きも含む）,【 屋根状況　屋根あり 】　,nan,nan,無,無,nan,無,nan,無,3000円,無,有 オリコ、全保連、ニッポンインシュア（オリコの審査用紙は物件資料に添付しております。）※契約者や条件によっては、内容が変更になる場合があります。,オリコ初回月額総賃料30％（最低保証料1.5万）月額1％（口座振替手数料込み）,有、5990円、1年、オーナー取扱い保険、金額は目安（例）※契約者や条件によっては、内容が変更になる場合があります。,旧賃料22000円 ,鍵交換代：1万7600円,nan,水町費：3300円 / 月くらしーど２４：880円 / 月,nan,2年,nan,巡回,nan,鉄骨造,nan,nan,地上4階建,3階部分,1998[H10]年4月,居住中,予定　2023年1月下旬,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 ガスコンロ設置可　 室内洗濯機置場　 ロフト　 フローリング　 照明器具付き　 バルコニー　 ＴＶモニタ付きインターホン　 駐輪場　 インターネット使い放題　 全居室フローリング　 敷地内ゴミ置き場　,ペット相談可　 小型犬可　 猫可　 事務所使用可　 眺望良好　,"*大型バイク要相談。＊小型犬⇒礼金1か月又は家賃2,000円up⇒退去時消臭代10,000円（税別） 　　  猫⇒礼金2か月又は家賃4,000円up⇒退去時消臭代30,000円（税別）（※ペット飼育時諸条件有。2匹目も相談ください。）弊社しゅうにん株式会社HP⇒仲介業者様⇒最新の空室一覧記載。https://www.shunin.info/contents/category/kuushitu/",代理,nan,"
										TEL：080-7987-6876
",早良
6.0,99300049,2022年12月06日,2022年12月20日,福岡市早良区原４丁目８－８  周辺mapを見る,エスポワールドミ藤崎南  206,福岡市空港線室見駅 徒歩23分 福岡市七隈線次郎丸駅 徒歩29分 福岡市七隈線別府駅 徒歩37分 ,50.03㎡ / 約15.13坪,nan,2LDK,nan, 南,nan,nan,nan,空有,nan,　,nan,nan,無,2ヶ月 / 12万円,nan,無,nan,無,無,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＳＲＣ,nan,nan,地上6階建,2階部分,1976[S51]年10月,空家,相談　,都市ガス　 電気　 上水道　 下水道　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ガスコンロ設置可　 洗面台　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 駐輪場　 防犯カメラ　,南向き　,駐車場の空きについては要確認,専任媒介,nan,"
",早良
3.4,98389286,2022年12月06日,2022年12月20日,福岡市早良区南庄３丁目１４－２２  mapを見る,ウインズ室見  206,福岡市空港線室見駅 徒歩14分 南庄３丁目バス停 徒歩2分 駅までmap 福岡市空港線藤崎駅 徒歩20分 駅までmap ,18.5㎡ / 約5.60坪,nan,1K,Ｋ2／洋5.6, 東,nan,nan,nan,空有　6600円,nan,　,nan,nan,無,無,nan,無,nan,無,2000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,1998[H10]年1月,空家,相談　2022年10月27日,プロパンガス　 電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 洗面台　 室内洗濯機置場　 ロフト　 フローリング　 照明器具付き　 バルコニー　,nan,ロフト付きで天井が高いので７帖とは思えない開放感があり過ごしやすいですね。バストイレ別・ミニキッチン付きで水回りも充実してますよ。駐車場の空きについては要確認,専任媒介,nan,"
",早良
2.8,99307320,2022年12月05日,2022年12月19日,福岡市早良区曙２丁目8-2  周辺mapを見る,シャイング曙  203,福岡市空港線西新駅 徒歩16分 ,19.8㎡ / 約5.99坪,nan,1K,洋 6,nan,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,2000円,無,有 ふれんずサポート保証　最低保証料：２０，０００円※契約者や条件によっては、内容が変更になる場合があります。,nan,有、18000円、2年、ｅ－Ｎｅｔ少額短期（例）※契約者や条件によっては、内容が変更になる場合があります。,無,退去時清掃代：2万2000円,nan,町費：200円 / 月,nan,2年,nan,nan,nan,その他,nan,nan,地上2階建,2階部分,1992[H4]年4月,空家,即時　,都市ガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ガスコンロ設置可　 洗濯機置場　 フローリング　 バルコニー　,nan,☆即入居可！☆スーパーまで徒歩３分！郵便局まで徒歩３分！☆敷金礼金ゼロ！☆エアコン設備！※１年未満解約時、違約金賃料２ヵ月分、２年未満解約時、違約金賃料１ヵ月分※保険料は当社目安料金。料金変更可能。,一般媒介,nan,"
",早良
5.8,99316643,2022年12月05日,2022年12月19日,福岡市早良区有田５丁目29-18  mapを見る,ギャラリークラッセ次郎丸  D,福岡市七隈線次郎丸駅 徒歩10分 駅までmap 福岡市七隈線賀茂駅 徒歩11分 駅までmap 福岡市七隈線橋本駅 徒歩19分 駅までmap ,内法37.13㎡ / 約11.23坪,nan,ワンルーム,洋9.4／ロフト4.4,nan,nan,nan,nan,無,nan,　,nan,nan,無,1ヶ月,実費,無,nan,無,2000円,無,有 ジェイリース※契約者や条件によっては、内容が変更になる場合があります。,初回保証料60％,有、18000円、2年、日本共済（例）※契約者や条件によっては、内容が変更になる場合があります。,旧賃料22000円 ,鍵交換代：2万2000円,nan,２４時間サポート：660円 / 月,nan,2年,nan,巡回,nan,木造,nan,nan,地上2階建,1-2階部分（入口：1階）,2018[H30]年10月,居住中,相談　,プロパンガス　 エアコン　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 ＢＳ端子　 収納スペース　 システムキッチン　 室内洗濯機置場　 浴室乾燥機　 ロフト　 フローリング　 バルコニー　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 全居室フローリング　 インターネット対応　 光ファイバー　,ペット不可　 角部屋　,"※物件のお問い合わせは下記担当者携帯までご連絡下さい。FAX番号:(092)707-7099入居時消毒代16,500円（税込）退去時クリーニング代　58,000円（税込）短期解約違約金　1年未満1ヶ月",一般媒介,松森,"
										TEL：080-8592-6749
",早良
3.9,99111328,2022年12月05日,2022年12月19日,福岡市早良区原１丁目39-14  mapを見る,ウイングコート藤崎  301,福岡市空港線藤崎駅 徒歩16分 駅までmap 福岡市空港線室見駅 徒歩20分 駅までmap 福岡市空港線西新駅 徒歩29分 駅までmap ,内法20.29㎡ / 約6.14坪,nan,1K,nan,nan,nan,nan,nan,無,nan,　,nan,nan,無,無,実費,無,nan,無,3000円,無,"有 全保連（初回保証料50％(継続保証料10,000円/年)）※契約者や条件によっては、内容が変更になる場合があります。",nan,有、15000円、2年、賃貸住宅居住者総合保険（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,町費：200円 / 月24サポート代：500円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上6階建,3階部分,1989[H1]年1月,空家,相談　,都市ガス　 エアコン　 トイレ　 バス・トイレ同　 シャワー　 収納スペース　 ガスコンロ設置可　 フローリング　 バルコニー　 ルーフバルコニー　 オートロック　 全居室フローリング　,ペット相談可　 小型犬可　 猫可　,"・初期費用 　火災保険料　15,000円～ 　 ※金額につきましてはお問い合わせ下さい。 　鍵交換代　16,500円（税込）　・退去時クリーニング代　55,000円（税込）　故意・過失等による汚損破損等があれば実費精算　・更新事務手数料(2年毎)　16,500円(税込) ・短期解約違約金　1年未満月額総額家賃2ヶ月、1年以上2年未満月額総額家賃1ヶ月分※ペット飼育(小型犬・猫)の場合礼金1ヶ月※エアコンが設置されている場合はサービス設置品となります。",代理,nan,"
",早良
3.7,99271343,2022年12月06日,2022年12月20日,福岡市早良区百道２丁目17-1  周辺mapを見る,レジェール２２  205,福岡市空港線藤崎駅 徒歩6分 福岡市空港線室見駅 徒歩10分 福岡市空港線西新駅 徒歩20分 ,20㎡ / 約6.05坪,nan,1K,nan, 西,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,無,無,有 全保連株式会社【保証料：月額総賃料の１００％】※契約者や条件によっては、内容が変更になる場合があります。,nan,有、15000円、2年、借家人賠償付火災（例）※契約者や条件によっては、内容が変更になる場合があります。,11000円 ,エアコンクリーニング代：1万1000円消毒代：1万1000円退居時クリーニング代：3万7000円,nan,水道代（定額）：3000円 / 月２４時間安心サポート：880円 / 月,nan,2年,nan,巡回,nan,ＲＣ,nan,nan,地上6階建,2階部分,1995[H7]年6月,空家,即時　,都市ガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 ＣＡＴＶ　 バルコニー　 エレベーター　 オートロック　 駐輪場　,角部屋　,nan,貸主,nan,"
",早良
3.0,99297253,2022年12月05日,2022年12月19日,福岡市早良区百道１丁目23-3  mapを見る,クリスタル百道  403,福岡市空港線藤崎駅 徒歩6分 駅までmap 福岡市空港線室見駅 徒歩13分 駅までmap 福岡市空港線西新駅 徒歩15分 駅までmap ,20㎡ / 約6.05坪,nan,1DK,nan,無,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,2000円,無,有 確認ください（全保連　月額合計100％ジェイリース　月額合計80％日本セーフティ：月額合計80％～100％）※契約者や条件によっては、内容が変更になる場合があります。,nan,有、17000円（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：1万6500円,nan,共益費：2000円 / 月水町費：3500円 / 月シード24：840円 / 月口座振替手数料：400円 / 月,定期借家,1年3ヶ月,nan,nan,nan,鉄骨造,nan,nan,地上4階建,4階部分,1988[S63]年6月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 収納スペース　 洗面所　 洗濯機置場　 フローリング　 ２口コンロ　,分譲タイプ　 角部屋　 最上階　,★礼金1ヶ月追加で2/1～入居OK★,代理,nan,"
",早良
2.7,99298269,2022年12月05日,2022年12月19日,福岡市早良区原１丁目38-8  mapを見る,ビバリーハウス原  303,福岡市空港線藤崎駅 徒歩18分 駅までmap 福岡市空港線室見駅 徒歩22分 駅までmap 福岡市空港線西新駅 徒歩30分 駅までmap ,壁芯19㎡ / 約5.75坪,nan,1K,Ｋ3／洋7,nan,nan,nan,nan,無,nan,　,nan,nan,無,無,実費,無,nan,無,3000円,無,nan,nan,有※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,町費：500円 / 月水道代：3000円 / 月,nan,2年,nan,nan,nan,鉄骨造,nan,nan,地上3階建,3階部分,1988[S63]年5月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 電気コンロ　 洗面所　 室内洗濯機置場　 フローリング　 照明器具付き　 駐輪場　 全居室フローリング　,ペット相談可　 小型犬可　 猫可　 日当り良好　 閑静住宅街　 角部屋　 フリーレント（1ヶ月）　 事務所使用可　,"～契約内容～・鍵交換料：15,000円(+税)・消毒費：10,000円(+税)　※任意・保険料: 18,000円 2年・保証会社: 加入要（ジェイリース）　初回家賃総額80％(更新料無し) or 50％(更新料1万/年)　引落手数料600円/月　　　　　ジェイリース否決の場合は、フォーシーズ・日本セーフティー・退去時クリーニング代30,000円(+税)・更新事務手数料15,000円(+税)/2年開始日より24ヶ月未満での解約は家賃2ヶ月分を申し受けます。※賃料+2,000円で、フリーレント・鍵交換費無料！ペット飼育時、賃料＋2,000円",代理,nan,"
",早良
9.0,99311092,2022年12月06日,2022年12月20日,福岡市早良区室見５丁目1-22  mapを見る,第２門司ビル  605,福岡市空港線室見駅 徒歩1分 駅までmap ,66.43㎡ / 約20.10坪,nan,2SLDK,洋 7･4.9　LDK 13.3　S 3.4, 西,nan,nan,nan,空有　1万3200円,nan,　,nan,nan,無,2ヶ月,nan,無,nan,無,無,無,有 個人契約の場合全保連加入　月額賃料５０％～１００％※契約者や条件によっては、内容が変更になる場合があります。,nan,有、2年、火災保険（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上6階建,6階部分,1984[S59]年3月,空家,相談　,都市ガス　 給湯　 追焚機能　 バス・トイレ別　 温水洗浄便座　 ウォークインクローゼット　 シャンプードレッサー　 バルコニー　 エレベーター　 オートロック　 モニター付きオートロック　 駐輪場　 火災報知機　,角部屋　,☆彡全面フルリノベーション物件です！☆彡☆彡全面フルリノベーション物件です！,一般媒介,nan,"
",早良
