家賃,物件番号,情報更新日,次回更新予定日,所在地,建物名,沿線・駅・交通,専有面積,専用庭面積,間取り,間取り内訳,バルコニー,サービスルーム数,小学校区,中学校区,駐車場,駐車場：形式,駐車場：状況,駐車場備考,駐車場敷金,敷金,礼金,精算方式,保証金,保証金償却,管理費,共益費,雑費,家賃保証会社,家賃保証・保証費用等,保険,更新料,その他一時金,施設費用,その他費用,賃貸借区分,契約期間,特優賃区分,管理員の勤務形態,敷地延長,建物構造,建物工法,最適用途,階建,階,築年月,現況,入居可能時期,設備,特記事項,備考,取引態様,担当者,担当者連絡先,市区
4.7,99313634,2022年12月06日,2022年12月20日,福岡市南区井尻４丁目４５－３８  mapを見る,ディアス井尻  106,鹿児島本線笹原駅 徒歩8分 井尻駅前バス停 徒歩9分 駅までmap 西鉄天神大牟田線井尻駅 徒歩9分 駅までmap ,32㎡ / 約9.68坪,nan,1DK,洋8.7／ＤＫ4.6, 南,nan,nan,nan,空有　8800円,nan,　,nan,nan,無,1ヶ月 / 4.7万円,nan,無,nan,無,3000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,鉄骨造,nan,nan,地上2階建,1階部分,1999[H11]年1月,居住中,相談　,都市ガス　 電気　 上水道　 エアコン　 給湯　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 ＢＳ端子　 洗面台　 室内洗濯機置場　 フローリング　 ＴＶモニタ付きインターホン　,南向き　,駐車場の空きについては要確認,専任媒介,nan,"
",南
7.9,99295146,2022年12月05日,2022年12月19日,福岡市南区井尻２丁目38-23  mapを見る,BURIRIA井尻  201,鹿児島本線笹原駅 徒歩8分 駅までmap 西鉄天神大牟田線井尻駅 徒歩8分 駅までmap 西鉄天神大牟田線雑餉隈駅 徒歩26分 駅までmap ,壁芯54.64㎡ / 約16.53坪,nan,2SLDK,ＬＤＫ10.4／洋6.2／洋4.2／Ｓ3／その他2,無 南西,nan,福岡市立宮竹小学校　距離917ｍ,福岡市立宮竹中学校　距離1809ｍ,空有　8800円,自走（平置きも含む）,【 屋根状況　屋根なし 】　,駐車場利用必須,nan,無,3ヶ月 / 23.7万円,実費,無,nan,無,無,無,有 ふれんずサポート保証（日本セーフティー保証も可(更新料有)）※契約者や条件によっては、内容が変更になる場合があります。,44075円～,有、17000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,旧賃料5500円 ,契約事務手数料：5500円鍵交換代(退去時)：1万9800円,nan,町費：350円 / 月,nan,2年,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,2022[R4]年12月（新築）,未完成,期日指定　2023年1月1日,プロパンガス　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 温水洗浄便座　 収納スペース　 システムキッチン　 カウンターキッチン　 洗面所　 洗面台　 洗濯機置場　 室内洗濯機置場　 浴室乾燥機　 複層ガラス　 ルーフバルコニー（2.48㎡）　 ２口コンロ　 独立洗面脱衣所　 納戸　 浴室に窓　 インターネット対応　 玄関収納　 シューズボックス　 押入れ　,ペット不可　 二人入居可　 メゾネット　 最上階　,駐車場は、1台利用必須となります。,一般媒介,田口,"
										TEL：080-7985-4650
										メールアドレス：info@wakatakerealestate.com
",南
4.7,98414831,2022年12月05日,2022年12月19日,福岡市南区皿山１丁目８－１６  mapを見る,アペティートＭ  301,西鉄天神大牟田線高宮駅 徒歩34分 皿山１丁目バス停 徒歩2分 駅までmap 西鉄天神大牟田線大橋駅 徒歩37分 駅までmap ,42.76㎡ / 約12.93坪,nan,2DK,ＤＫ6.7／和6／洋6, 東,nan,nan,nan,空無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,3階部分,1987[S62]年8月,空家,相談　,プロパンガス　 電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ガスコンロ設置可　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 バルコニー　 ＴＶモニタ付きインターホン　 駐輪場　 独立洗面脱衣所　,nan,駐車場の空きについては要確認,専任媒介,nan,"
",南
4.8,99279646,2022年12月06日,2022年12月20日,福岡市南区柳瀬１丁目3-12  周辺mapを見る,第２藤喜ビル  402,上日佐バス停 徒歩3分 ,64.92㎡ / 約19.64坪,nan,3LDK,和 6･6　洋 6　LDK 10, 11.3㎡,nan,nan,nan,空有　駐車場代無料,nan,　,nan,nan,無,無,nan,無,nan,無,2000円,無,有 ＣＩＺ保証　総額の６７．５％※契約者や条件によっては、内容が変更になる場合があります。,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,4階部分,1986[S61]年10月,空家,相談　,給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 洗面所　 洗面台　 室内洗濯機置場　 フローリング　 バルコニー　 駐輪場　,nan,コンビニ・スーパー・ドラッグストア等も近隣にあり、生活環境充実！,専任媒介,nan,"
",南
4.3,98701752,2022年12月06日,2022年12月20日,福岡市南区平和２丁目1-4  mapを見る,センターコート平和  205,西鉄天神大牟田線西鉄平尾駅 徒歩8分 駅までmap 西鉄天神大牟田線高宮駅 徒歩20分 駅までmap 西鉄天神大牟田線薬院駅 徒歩18分 駅までmap 山荘通バス停/徒歩2分,26.49㎡ / 約8.01坪,nan,1K,nan, 南西,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,2000円,nan,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,オゾン消毒費：1万8000円,nan,nan,nan,2年,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,1992[H4]年9月,居住中,相談　2023年2月中旬,都市ガス　 エアコン　 バス・トイレ別　 冷蔵庫　 洗面所　 室内洗濯機置場　 ロフト　 フローリング　 バルコニー　 ＴＶモニタ付きインターホン　,日当り良好　,nan,代理,nan,"
",南
3.7,99288394,2022年12月06日,2022年12月20日,福岡市南区三宅２丁目28-10  mapを見る,アルカディアⅠ  202,西鉄天神大牟田線大橋駅 徒歩18分 駅までmap ,20㎡ / 約6.05坪,nan,1K,洋 6,nan,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,3000円,nan,無,有 指定保証会社　月額総支払いの５０～１００％※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,5500円 ,nan,nan,町費：400円 / 月２４時間サポート：880円 / 月専用家財保険：740円 / 月,nan,1年,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,2005[H17]年10月,空家,相談　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 ガスコンロ設置可　 室内洗濯機置場　 フローリング　 バルコニー　 ＴＶモニタ付きインターホン　 シャッター(雨戸）　,nan,写真は同タイプ新生不動産にてご成約頂くと１ヶ月フリーレント♪,代理,nan,"
",南
2.2,98569341,2022年12月05日,2022年12月19日,福岡市南区井尻３丁目4-3  mapを見る,ＭＳＯハイツ  203,鹿児島本線笹原駅 徒歩2分 駅までmap ,20.41㎡ / 約6.17坪,nan,1DK,和6／ＤＫ4,nan,nan,nan,nan,無,nan,　,nan,nan,無,無,実費,無,nan,無,nan,無,有 アシスト保証※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,旧賃料22000円 ,退去時清掃代：4万4000円,nan,安心サポート：1500円 / 月町費：300円 / 月,nan,2年,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,1985[S60]年8月,空家,即時　,プロパンガス　 冷房　 暖房　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 ガスコンロ設置可　,ペット不可　 閑静住宅街　 最上階　,"当社の空室資料はこちらからダウンロードできます。 ＩＤ、ＰＡＳＳは直接ご連絡下さい！！ 【ゼロ不動産管理ホームページ】http://www.zerokanri.co.jp/trader/index.html【初期費用】 鍵交換代：16,500円（税込） 消毒代(必須税込)：13,750円（単身）保証会社：保証人有40％　無50％ 事務手数料：家賃3万以下/5,500円（税込）3万以上/13,200円（税込） 安心サポート：初回入会金5000円(簡易消火器付)月額1500円 ※安心サポートには24時間緊急サポートと家財保険が含まれます。",代理,nan,"
",南
4.1,99318714,2022年12月05日,2022年12月19日,福岡市南区三宅３丁目9-3  mapを見る,ブライトハーツ大橋南  502,西鉄天神大牟田線大橋駅 徒歩17分 駅までmap 鹿児島本線笹原駅 徒歩26分 駅までmap 西鉄天神大牟田線井尻駅 徒歩19分 駅までmap ,25.42㎡ / 約7.69坪,nan,1K,洋7.6, 南東,nan,nan,nan,空無,自走（平置きも含む）,　,nan,nan,無,無,nan,無,nan,無,3000円,無,有（加入必須）※契約者や条件によっては、内容が変更になる場合があります。,nan,有、FIS住宅保険（例）※契約者や条件によっては、内容が変更になる場合があります。,無,契約事務手数料：1万2100円ルームクリーニング代：3万3000円鍵交換代：1万8700円消毒代：1万1000円,nan,町費：500円 / 月Goodプレミアム：880円 / 月,nan,1年,nan,nan,nan,ＲＣ,nan,nan,地上7階建,5階部分,1998[H10]年3月,空家,即時　,都市ガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 ガスコンロ設置可　 洗面台　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 駐輪場　 ２口コンロ　 防犯カメラ　 シューズボックス　,ペット不可　 外観タイル張り　,**,代理,nan,"
",南
3.9,98696489,2022年12月05日,2022年12月19日,福岡市南区那の川１丁目２０－５  周辺mapを見る,Ａ－Ｌｕｃｋ  201,西鉄天神大牟田線西鉄平尾駅 徒歩12分 西鉄天神大牟田線高宮駅 徒歩15分 福岡市七隈線渡辺通駅 徒歩18分 ,20.8㎡ / 約6.29坪,nan,1K,Ｋ2／洋6.3, 西,nan,nan,nan,空有　1万3200円,nan,　,nan,nan,無,無,nan,無,nan,無,2500円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,鉄骨造,nan,nan,地上2階建,2階部分,1995[H7]年3月,空家,相談　2022年9月19日,都市ガス　 電気　 上水道　 下水道　 エアコン　 給湯　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 洗面台　 室内洗濯機置場　 バルコニー　,リノベーション　,駐車場の空きについては要確認,専任媒介,nan,"
",南
9.7,97746384,2022年12月06日,2022年12月20日,福岡市南区大橋３丁目２－２４  mapを見る,ルモール大橋  803,西鉄天神大牟田線大橋駅 徒歩7分 東大橋バス停 徒歩3分 駅までmap 鹿児島本線竹下駅 徒歩25分 駅までmap ,63.64㎡ / 約19.25坪,nan,2LDK,洋6.1／洋7.6／Ｋ10.6, 西,nan,nan,nan,空有　1万4300円,nan,　,nan,1万3000円,無,1ヶ月 / 9.7万円,nan,無,nan,無,3000円,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上10階建,8階部分,2004[H16]年8月,居住中,相談　,都市ガス　 電気　 上水道　 下水道　 エアコン　 給湯　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 ＢＳ端子　 システムキッチン　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 エレベーター　 オートロック　 宅配ボックス　 駐輪場　,nan,狙っている人は多いです。天神まで急行で５分！博多もバス１本でいけますよ～。独立キッチンは奥様方に人気！しかもリビングにはエアコン付です。なんといってもこの広さと場所。是非見てください。駐車場の空きについては要確認,専任媒介,nan,"
",南
5.9,99308429,2022年12月05日,2022年12月19日,福岡市南区長丘２丁目24-3  mapを見る,武末第一ビル  401,長丘一丁目バス停 徒歩2分 ,52.49㎡ / 約15.88坪,nan,2LDK,ＬＤＫ11／洋6／洋5.5, 南,nan,福岡市立長丘小学校　距離368ｍ,福岡市立長丘中学校　距離566ｍ,空有　8800円　駐車場２台分　駐車場３台分以上,自走（平置きも含む）,　,nan,nan,無,1ヶ月,実費,無,nan,無,3000円,無,有 ふれんずサポート保証※契約者や条件によっては、内容が変更になる場合があります。,総額50パーセント,有、25000円、2年、あいおいニッセイ同和損保（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代(入居時)：1万3200円くらしーど24　2年：1万6500円室内消毒（任意）：1万5400円,nan,口座振替料：250円 / 月,nan,2年,nan,巡回,nan,ＲＣ,nan,nan,地上7階建,4階部分,1975[S50]年1月,空家,即時　,都市ガス　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 ガスコンロ設置可　 洗面台　 室内洗濯機置場　 フローリング　 バルコニー　 トランクルーム　 エレベーター　 ＴＶモニタ付きインターホン　 駐輪場　 バイク置場(屋外）　,ペット不可　 日当り良好　 閑静住宅街　 フリーレント　 眺望良好　,nan,代理,堀江,"
										TEL：092-663-5066
										メールアドレス：info@global-est.com
",南
4.6,99301684,2022年12月06日,2022年12月20日,福岡市南区野多目５丁目３－３  mapを見る,フォーレスト緑ヶ丘  201,西鉄天神大牟田線大橋駅 徒歩38分 浦の谷バス停 徒歩3分 駅までmap 西鉄天神大牟田線高宮駅 徒歩43分 駅までmap ,38.88㎡ / 約11.76坪,nan,2DK,和6／和6／ＤＫ4.5, 南東,nan,nan,nan,空有　3300円,nan,　,nan,nan,無,無,nan,無,nan,無,無,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,鉄骨造,nan,nan,地上2階建,2階部分,1987[S62]年3月,空家,相談　,プロパンガス　 電気　 上水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 ＣＡＴＶ　 バルコニー　 独立洗面脱衣所　,nan,◎家賃にご注目ください！駐車場込みで５万円以内！２階の角部屋なので日当たりも良いですよ☆閑静な住宅街で、近くにはスーパーもあります！駐車場の空きについては要確認,専任媒介,nan,"
",南
