家賃,物件番号,情報更新日,次回更新予定日,所在地,建物名,沿線・駅・交通,専有面積,専用庭面積,間取り,間取り内訳,バルコニー,サービスルーム数,小学校区,中学校区,駐車場,駐車場：形式,駐車場：状況,駐車場備考,駐車場敷金,敷金,礼金,精算方式,保証金,保証金償却,管理費,共益費,雑費,家賃保証会社,家賃保証・保証費用等,保険,更新料,その他一時金,施設費用,その他費用,賃貸借区分,契約期間,特優賃区分,管理員の勤務形態,敷地延長,建物構造,建物工法,最適用途,階建,階,築年月,現況,入居可能時期,設備,特記事項,備考,取引態様,担当者,担当者連絡先,市区
3.1,99215949,2022年12月05日,2022年12月17日,福岡市東区唐原７丁目5-24  mapを見る,サンシャイン田代Ⅰ  １０１,鹿児島本線九産大前駅 徒歩10分 駅までmap 鹿児島本線香椎駅 徒歩28分 駅までmap 香椎線香椎駅 徒歩30分 駅までmap ,29.82㎡ / 約9.02坪,nan,1DK,洋8, 南西,nan,nan,nan,空有　6600円,nan,　,"プレート代　1,000円＋税　リモコン保証金10,000円",nan,無,無,実費,無,nan,無,3500円,100円,有 Jリース（学生は１５，０００円）※契約者や条件によっては、内容が変更になる場合があります。,月額賃料の８０％,有、17000円、2年、火災保険（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,カギ交換代：1万7600円消毒代：1万1000円,nan,アクト安心ライフ：880円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,1階部分,1985[S60]年2月,空家,相談　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 ガスコンロ設置可　 洗濯機置場　 フローリング　 ディンプルキー　 バルコニー　 オートロック　 ＴＶモニタ付きインターホン　 インターネット使い放題　 シューズボックス　 押入れ　 敷地内ゴミ置き場　,ペット不可　 角部屋　,"退去時清掃代35,000円＋税",専任媒介,nan,"
",東
2.1,99318855,2022年12月06日,2022年12月20日,福岡市東区和白２丁目５－９  mapを見る,エクセルグリーン  206,西日本鉄道貝塚線和白駅 徒歩5分 駅までmap ,19.84㎡ / 約6.00坪,nan,1K,洋 6　K 3,nan,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,無,150円,nan,nan,有、18000円、2年、（例）宅建ファミリー共済（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,巡回,nan,木造,nan,nan,地上2階建,2階部分,1985[S60]年12月,空家,相談　,給湯　 バス・トイレ別　 シャワー　 ガスコンロ設置可　 バルコニー　,nan,★転出時清掃代２２，０００円（税込）有り。,代理,nan,"
",東
6.1,99303001,2022年12月06日,2022年12月20日,福岡市東区松島２丁目１１－４９  mapを見る,ＪＡＭＭ’Ｓ松島  606,福岡市箱崎線貝塚駅 徒歩16分 大和町（東区）バス停 徒歩6分 駅までmap 鹿児島本線箱崎駅 徒歩18分 駅までmap ,31.66㎡ / 約9.58坪,nan,1LDK,洋3.2／ＬＤＫ9.3, 南,nan,nan,nan,空有　8800円,nan,　,nan,8000円,無,無,nan,無,nan,無,4000円,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上9階建,6階部分,2006[H18]年1月,空家,相談　,プロパンガス　 電気　 上水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 ウォークインクローゼット　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　,南向き　,広い収納が魅力的ですね！キッチンも2口コンロで広いので料理がはかどります！駐車場の空きについては要確認,専任媒介,nan,"
",東
3.1,99315281,2022年12月05日,2022年12月19日,福岡市東区唐原７丁目5-24  mapを見る,サンシャイン田代Ⅰ  ３０４,鹿児島本線九産大前駅 徒歩10分 駅までmap 鹿児島本線香椎駅 徒歩28分 駅までmap 香椎線香椎駅 徒歩30分 駅までmap ,29.82㎡ / 約9.02坪,nan,1DK,洋8, 南西,nan,nan,nan,空有　6600円,nan,　,"プレート代　1,000円＋税　リモコン保証金10,000円",nan,無,無,実費,無,nan,無,3500円,100円,有 Jリース（学生は１５，０００円）※契約者や条件によっては、内容が変更になる場合があります。,月額賃料の８０％,有、17000円、2年、火災保険（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,カギ交換代：1万7600円消毒代：1万1000円,nan,緊急サポート：880円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,3階部分,1985[S60]年2月,空家,相談　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 ガスコンロ設置可　 洗濯機置場　 フローリング　 ディンプルキー　 バルコニー　 オートロック　 ＴＶモニタ付きインターホン　 インターネット使い放題　 シューズボックス　 押入れ　 敷地内ゴミ置き場　,ペット不可　,退去時清掃代３５，０００円＋税,専任媒介,nan,"
",東
3.0,99318842,2022年12月06日,2022年12月20日,福岡市東区御島崎２丁目6-6  mapを見る,クローネ香椎  ２０１,鹿児島本線香椎駅 徒歩9分 駅までmap ,18.03㎡ / 約5.45坪,nan,1K,洋 6.5　K 2, 南,nan,nan,nan,空無,nan,　,nan,nan,無,無,nan,無,nan,無,nan,100円,nan,nan,有、18000円、2年、（例）宅建ファミリー共済（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,1993[H5]年3月,空家,即時　,プロパンガス　 エアコン　 給湯　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 ＢＳ端子　 収納スペース　 室内洗濯機置場　 フローリング　 バルコニー　,角部屋　,買い物・交通に便利！★転出時清掃代２２，０００円（税込）有り　　,代理,nan,"
",東
5.3,99294209,2022年12月05日,2022年12月19日,福岡市東区馬出２丁目4-25  mapを見る,スカイヒルズ九大前  702,福岡市箱崎線馬出九大病院前駅 徒歩2分 駅までmap ,壁芯30㎡ / 約9.08坪,nan,1K,洋9, 南東,nan,nan,nan,空有　8000円,nan,　,nan,nan,無,1.5ヶ月,実費,無,nan,無,3000円,無,有 リーガル※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：1万9800円ルームケアプラス：3万8500円Wi-Fi設定費：5500円退去時クリーニング代：3万3000円,nan,浄水器リース代：1100円 / 月プラスライフ24：990円 / 月水町費：2500円 / 月,nan,1年,nan,nan,nan,鉄骨造,nan,nan,地上12階建,10階部分,2002[H14]年2月,空家,相談　,都市ガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 収納スペース　 システムキッチン　 洗面所　 洗面台　 シャンプードレッサー　 洗濯機置場　 室内洗濯機置場　 フローリング　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 駐輪場　 ２口コンロ　 防犯カメラ　,ペット不可　 日当り良好　 閑静住宅街　 角部屋　 外観タイル張り　 高齢者相談　,nan,専任媒介,nan,"
",東
2.9,98523524,2022年12月06日,2022年12月20日,福岡市東区筥松４丁目５－２０  mapを見る,サンシティハイツ  205,福岡市箱崎線貝塚駅 徒歩5分 駅までmap 福岡市箱崎線箱崎九大前駅 徒歩15分 駅までmap 鹿児島本線箱崎駅 徒歩18分 駅までmap ,24.43㎡ / 約7.39坪,nan,1K,洋6／Ｋ4, 東,nan,nan,nan,空有　7700円,nan,　,nan,nan,無,無,nan,無,nan,無,無,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,鉄骨造,nan,nan,地上2階建,2階部分,1986[S61]年3月,空家,相談　2022年12月2日,都市ガス　 電気　 上水道　 下水道　 エアコン　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 洗面台　 洗濯機置場　 フローリング　,nan,地下鉄箱崎線貝塚駅まで徒歩5分。駐車場の空きについては要確認,専任媒介,nan,"
",東
2.5,99230497,2022年12月05日,2022年12月19日,福岡市東区和白東５丁目5-22  mapを見る,ウィザード和白東  106,鹿児島本線福工大前駅 徒歩3分 駅までmap 鹿児島本線新宮中央駅 徒歩18分 駅までmap 西日本鉄道貝塚線西鉄新宮駅 徒歩20分 駅までmap ,23.39㎡ / 約7.08坪,nan,1K,nan,nan,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,無,無,有 確認ください（全保連：月額合計100％ジェイリース：月額合計80％日本セーフティー：月額合計80％～100）※契約者や条件によっては、内容が変更になる場合があります。,nan,有、17000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：1万6500円,nan,町費：100円 / 月シード24：840円 / 月口座振替手数料：400円 / 月,nan,1年,nan,nan,nan,木造,nan,nan,地上2階建,1階部分,1987[S62]年1月,空家,即時　,プロパンガス　 給湯　 トイレ　 ガスコンロ設置可　 洗濯機置場　 室内洗濯機置場　 ＴＶモニタ付きインターホン　 押入れ　,nan,退去時クリーニング：25000円,代理,nan,"
",東
6.4,99308412,2022年12月06日,2022年12月20日,福岡市東区二又瀬新町１４－２２  mapを見る,ＨＦ福岡レジデンスＥＡＳＴ  904,篠栗線柚須駅 徒歩8分 二又瀬公園前バス停 徒歩8分 駅までmap 鹿児島本線箱崎駅 徒歩24分 駅までmap ,40.02㎡ / 約12.11坪,nan,1LDK,ＬＤＫ10.5／洋6.4, 南東,nan,nan,nan,空有　6600円,nan,　,nan,6000円,1ヶ月 / 6.4万円,1ヶ月 / 6.4万円,nan,無,nan,無,4000円,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上10階建,9階部分,2007[H19]年1月,居住中,相談　,プロパンガス　 電気　 上水道　 下水道　 エアコン　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 シャンプードレッサー　 室内洗濯機置場　 浴室乾燥機　 フローリング　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　,nan,駐車場の空きについては要確認,専任媒介,nan,"
",東
4.75,99314947,2022年12月05日,2022年12月19日,福岡市東区香椎１丁目14-2(仮)  mapを見る,アドバンス香椎参道 A棟 101,西日本鉄道貝塚線香椎宮前駅 徒歩9分 駅までmap 香椎線香椎駅 徒歩13分 駅までmap 鹿児島本線香椎駅 徒歩13分 駅までmap ,内法24.07㎡ / 約7.28坪,nan,ワンルーム,洋9.2,nan,nan,nan,nan,無,nan,　,nan,nan,無,無,実費,無,nan,無,3000円,無,有 ジェイリース※契約者や条件によっては、内容が変更になる場合があります。,初回保証料60%,有、15000円、2年、フレックス少額短期保険（例）※契約者や条件によっては、内容が変更になる場合があります。,旧賃料22000円 ,nan,nan,２４時間サポート：660円 / 月町費：500円 / 月,nan,2年,nan,巡回,nan,木造,nan,nan,地上3階建,1階部分,2022[R4]年11月（新築）,未完成,予定　2022年12月上旬,プロパンガス　 エアコン　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 ＢＳ端子　 収納スペース　 システムキッチン　 室内洗濯機置場　 浴室乾燥機　 フローリング　 バルコニー　 オートロック　 ＴＶモニタ付きインターホン　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 シャッター(雨戸）　 全居室フローリング　 インターネット対応　 敷地内ゴミ置き場　,ペット不可　 角部屋　,"★2022年12月10日までのお申込で礼金0円！※物件のお問い合わせは下記担当者携帯までご連絡下さい。FAX番号:(092)707-7099入居時消毒代16,500円（税込）退去時クリーニング代　50,600円（税込）短期解約違約金　1年未満2か月　1年以上2年未満1ヶ月",一般媒介,松森,"
										TEL：080-8592-6749
",東
7.6,98479148,2022年12月06日,2022年12月20日,福岡市東区箱崎１丁目６－１６  mapを見る,Ａｄｅｎ箱崎駅前  1501,鹿児島本線箱崎駅 徒歩1分 箱崎駅西口バス停 徒歩1分 駅までmap 福岡市箱崎線箱崎九大前駅 徒歩12分 駅までmap ,37.05㎡ / 約11.21坪,nan,1LDK,ＬＤＫ9.9／洋3.6, 西,nan,nan,nan,空有　1万2100円,nan,　,nan,1万1000円,無,無,nan,無,nan,無,5000円,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＳＲＣ,nan,nan,地上15階建,15階部分,2008[H20]年2月,空家,相談　,プロパンガス　 電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＢＳ端子　 ＣＳ　 ＩＨクッキングヒーター　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 照明器具付き　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　,nan,JR箱崎駅目の前です！充実設備も嬉しいですね★★スーパーやコンビニなど周辺環境も充実してますよ～♪♪駐車場の空きについては要確認,専任媒介,nan,"
",東
15.0,99226753,2022年12月05日,2022年12月19日,福岡市東区土井２丁目34-30  mapを見る,コアマンション土井ネクステージ  106,香椎線土井駅 徒歩9分 駅までmap 香椎線伊賀駅 徒歩27分 駅までmap 香椎線舞松原駅 徒歩32分 駅までmap ,壁芯78.47㎡ / 約23.74坪,21.23㎡,3LDK,ＬＤＫ16.5／洋7.2／洋5.8／和6,nan,nan,福岡市立多々良小学校　距離884ｍ,福岡市立多々良中央中学校　距離987ｍ,空有　4000円,自走（平置きも含む）,　,管理会社に空きの確認必須,nan,無,3ヶ月,nan,無,nan,無,無,無,有 日本セーフティー株式会社※契約者や条件によっては、内容が変更になる場合があります。,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上10階建,1階部分,2000[H12]年4月,空家,即時　,都市ガス　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ウォークインクローゼット　 カウンターキッチン　 洗面所　 洗面台　 室内洗濯機置場　 フローリング　 専用庭（21.23㎡）　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 駐輪場　 独立洗面脱衣所　 防犯カメラ　 インターネット対応　 ＣＡＴＶインターネット　 全居室収納　 シューズボックス　 人感照明センサー　 ３口コンロ以上　 敷地内ゴミ置き場　,ペット相談可　 大型犬まで可　 猫可　 二人入居可　 日当り良好　 閑静住宅街　 分譲タイプ　 高齢者相談　 保証人不要　 子供可　,ペット飼育の場合、礼金１ヶ月追加,代理,nan,"
",東
