家賃,物件番号,情報更新日,次回更新予定日,所在地,建物名,沿線・駅・交通,専有面積,専用庭面積,間取り,間取り内訳,バルコニー,サービスルーム数,小学校区,中学校区,駐車場,駐車場：形式,駐車場：状況,駐車場備考,駐車場敷金,敷金,礼金,精算方式,保証金,保証金償却,管理費,共益費,雑費,家賃保証会社,家賃保証・保証費用等,保険,更新料,その他一時金,施設費用,その他費用,賃貸借区分,契約期間,特優賃区分,管理員の勤務形態,敷地延長,建物構造,建物工法,最適用途,階建,階,築年月,現況,入居可能時期,設備,特記事項,備考,取引態様,担当者,担当者連絡先,市区
6.8,99308510,2022年12月05日,2022年12月19日,福岡市博多区比恵町11-7  mapを見る,ニューいわきビル  408,福岡市空港線東比恵駅 徒歩7分 駅までmap JR鹿児島本線　博多駅　徒歩　13分,壁芯57.8㎡ / 約17.48坪,nan,3LDK,洋6／和6／洋5／ＬＤＫ8.6, 南東,nan,nan,nan,空有　1万9800円,機械,　,全長5.2ｍ、全幅1.85ｍ、全高1.55ｍ、全重量2ｔ未満,1ヶ月 ,無,無,実費,無,nan,無,nan,300円,有 全保連※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＳＲＣ,nan,nan,地上11階建,4階部分,1978[S53]年8月,居住中,予定　2022年12月下旬,都市ガス　 ボイラー式給湯システム　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 収納スペース　 ガスコンロ設置可　 洗面所　 洗面台　 洗濯機置場　 室内洗濯機置場　 バルコニー　 エレベーター　 タンク式電気給湯器　 納戸　,ペット不可　 日当り良好　 外観タイル張り　,"入居時鍵交換費：13,200円税込入居時ルームクリーニング費：19,800円税込町費：月額300円駐車料：月額19,800円税込、敷金18,000円保証料：全保連50％、100％短期解約違約金：1年未満2ヶ月分、2年未満1ヶ月分室内敷地内全面禁煙（違約金あり）キッチンコンロは都市ガス利用、給湯は電気温水器です",代理,植田,"
										TEL：092-400-3630
",博多
6.2,99309664,2022年12月06日,2022年12月20日,福岡市博多区博多駅南２丁目3-10  周辺mapを見る,プレミール中村  1003,鹿児島本線博多駅 徒歩13分 福岡市空港線東比恵駅 徒歩10分 ,38.68㎡ / 約11.70坪,nan,1DK,洋 8　DK 7,nan,nan,nan,nan,空無　2万2000円,nan,　,nan,nan,2ヶ月,無,敷引 2ヶ月,無,nan,無,3000円,無,有 全保連株式会社　（保証料：月額総賃料の１００％）※契約者や条件によっては、内容が変更になる場合があります。,nan,有、15000円、2年、借家人賠償付火災（例）※契約者や条件によっては、内容が変更になる場合があります。,11000円 ,消毒代：1万1000円エアコンクリーニング：1万1000円,nan,安心サポート：880円 / 月,nan,2年,nan,巡回,nan,ＳＲＣ,nan,nan,地上11階建,10階部分,2000[H12]年3月,空家,即時　,都市ガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＢＳ端子　 ＣＳ　 収納スペース　 洗面所　 シャンプードレッサー　 室内洗濯機置場　 浴室乾燥機　 フローリング　 照明器具付き　 バルコニー　 エレベーター　 オートロック　 宅配ボックス　 駐輪場　 防犯カメラ　,角部屋　 外観タイル張り　,・サービス品有り（ウォシュレット）・宅配ＢＯＸがあるので、荷物の受け取りも心配なし。・ガスエアコンを使用しています。,専任媒介,nan,"
",博多
6.3,99307619,2022年12月05日,2022年12月19日,福岡市博多区須崎町8-20  mapを見る,Ｊ－ＰＬＡＣＥ天神東  801,福岡市箱崎線中洲川端駅 徒歩9分 駅までmap 福岡市空港線中洲川端駅 徒歩9分 駅までmap 福岡市空港線天神駅 徒歩12分 駅までmap ,25.71㎡ / 約7.78坪,nan,ワンルーム,nan,nan,nan,nan,nan,空無,nan,　,nan,nan,無,1ヶ月 / 6.3万円,実費,無,nan,無,5000円,500円,有 全保連※契約者や条件によっては、内容が変更になる場合があります。,100％,有、16000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,旧賃料20000円 ,鍵交換代：2万5300円消毒代：1万1000円退去時クリーニング費：6万6000円,nan,nan,nan,2年,nan,巡回,nan,ＲＣ,nan,nan,地上10階建,8階部分,2017[H29]年6月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 洗面台　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 駐輪場　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　 インターネット対応　,ペット不可　,nan,専任媒介,田中,"
										TEL：090-4776-5821
",博多
4.5,99306401,2022年12月05日,2022年12月19日,福岡市博多区博多駅南２丁目9-40  mapを見る,レキシントンスクエア駅南  701,鹿児島本線博多駅 徒歩13分 駅までmap ,19.66㎡ / 約5.95坪,nan,1K,洋6.8, 東,nan,nan,nan,空無,nan,　,nan,nan,無,無,実費,無,nan,無,3000円,無,有（加入必須）※契約者や条件によっては、内容が変更になる場合があります。,nan,有、18000円、2年、フレックス少額短期保険（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,鍵交換代：1万8700円消毒代：1万1000円契約事務手数料：1万2100円ルームクリーニング代：3万3000円,nan,水町費：3300円 / 月Goodプレミアム：880円 / 月,nan,1年,nan,nan,nan,ＲＣ,nan,nan,地上11階建,7階部分,1997[H9]年3月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＢＳ端子　 収納スペース　 洗面台　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 防犯カメラ　 シューズボックス　,ペット不可　 角部屋　 外観タイル張り　,nan,代理,nan,"
",博多
4.4,98564273,2022年12月06日,2022年12月20日,福岡市博多区元町１丁目３－２２  mapを見る,プロムナード  604,鹿児島本線南福岡駅 徒歩1分 ＪＲ南福岡駅バス停 徒歩1分 駅までmap 西鉄天神大牟田線雑餉隈駅 徒歩6分 駅までmap ,22.26㎡ / 約6.73坪,nan,1K,洋7.5／Ｋ2, 南東,nan,nan,nan,空無,nan,　,nan,nan,無,1ヶ月 / 4.4万円,nan,無,nan,無,1000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上7階建,6階部分,1998[H10]年2月,空家,相談　,都市ガス　 電気　 上水道　 エアコン　 給湯　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 ＢＳ端子　 洗面台　 室内洗濯機置場　 フローリング　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 駐輪場　 インターネット使い放題　,nan,JR南福岡駅から徒歩2分のアクセスです。駅の中にはスーパー等お店も充実しています。駐車場の空きについては要確認,専任媒介,nan,"
",博多
6.5,98762910,2022年12月05日,2022年12月12日,福岡市博多区半道橋１丁目6-40  mapを見る,HGS山王南  303,福岡市空港線東比恵駅 徒歩17分 駅までmap 鹿児島本線竹下駅 徒歩23分 駅までmap 九州新幹線博多駅 徒歩27分 駅までmap ,33㎡ / 約9.98坪,nan,1LDK,ＬＤＫ8.5／洋3.3, 南西,nan,nan,nan,空無,nan,　,nan,nan,無,1ヶ月,nan,無,nan,無,3000円,無,有 ジャックス※契約者や条件によっては、内容が変更になる場合があります。,"月額賃料の50％（1年毎更新10,500円）",有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,鍵交換代：2万7500円室内消毒：1万6500円,nan,24時間サポート：1000円 / 月町費：400円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上7階建,3階部分,2017[H29]年1月,空家,相談　,プロパンガス　 冷房　 暖房　 エアコン　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 システムキッチン　 カウンターキッチン　 洗面所　 洗面台　 シャンプードレッサー　 室内洗濯機置場　 浴室乾燥機　 フローリング　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 24時間換気システム　 ２口コンロ　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　 全居室フローリング　 玄関収納　 シューズボックス　 敷地内ゴミ置き場　,ペット不可　 日当り良好　 閑静住宅街　,"保証会社加入義務有※写真は反転タイプのものを使用しています。（お部屋は現状優先とさせていただきます。）※オイル等漏れによる損傷、スタンドでの損傷における補修費用は借主で実費負担になりますので、保守メンテナンス自己責任で対応をお願いします。退去時ハウスクリーニング代：総賃料1ヶ月分短期解約違約金：1年未満　総賃料2ヶ月分　　1年以上2年未満　総賃料1ヶ月分※故意・過失実費更新事務手数料：8,000円（税別）／2年毎",一般媒介,nan,"
",博多
4.7,99265694,2022年12月05日,2022年12月19日,福岡市博多区博多駅南３丁目15-30  mapを見る,ローズマンション第2博多  906,九州新幹線博多駅 徒歩15分 駅までmap 東海道・山陽新幹線博多駅 徒歩15分 駅までmap 博多南線博多駅 徒歩15分 駅までmap ,36.23㎡ / 約10.96坪,nan,1LDK,nan,nan,nan,nan,nan,無,nan,　,nan,nan,無,2ヶ月,実費,無,nan,無,3000円,無,有 ジェイリース※契約者や条件によっては、内容が変更になる場合があります。,家賃総額60％（更新料あり1万円） 又は100％（更新料なし）学生1万円（更新料なし）,有※契約者や条件によっては、内容が変更になる場合があります。,旧賃料22000円 ,nan,nan,くらしーど24M：800円 / 月火災保険：800円 / 月,nan,2年,nan,nan,nan,ＳＲＣ,nan,nan,地上15階建,9階部分,1975[S50]年6月,空家,即時　,都市ガス　 エアコン　 給湯　 トイレ　 バス・トイレ同　 シャワー　 収納スペース　 室内洗濯機置場　 フローリング　 バルコニー　 全居室フローリング　 玄関収納　,ペット不可　 事務所使用可　,"□契約内容□・契約開始日より12ヶ月未満での解約は家賃2ヶ月分、　24ヶ月未満での解約は家賃1ヶ月分を申し受けます。・退去時ハウスクリーニング代として家賃1ヶ月分+故意過失による損傷損耗は実費。・連帯保証人様の極度額は賃料・共益費を合算した36ヵ月分となります。・消毒代: 16,500円(内消費税1,500円)・事務手数料:11,000円(内消費税1,000円)・鍵交換料: 22,000円(内消費税2,000円)・保証会社: 加入要（ジェイリース）　家賃総額60％（更新料あり1万円）又は100％（更新料なし）学生1万円（更新料なし）＊最低保証料25,000円＊保証会社収納代行必須＊各プラン月額400円（引落手数料も含まれます。）・解約予告: 1ヶ月前・更新事務手数料2年毎22,000円(内消費税2,000円)空室募集専用サイト　⇒　https://inet.bukkaku.jp/営業時間10：00～18：00店休日　日曜日　（年末年始・GW・お盆　はお休みします）",代理,髙木,"
										TEL：092-737-7051
										メールアドレス：kanri@inet-hre.com
",博多
2.8,99259395,2022年12月06日,2022年12月20日,福岡市博多区下呉服町8-8  周辺mapを見る,シティハウス呉服町  302,福岡市箱崎線呉服町駅 徒歩8分 蔵本バス停 徒歩5分 福岡市箱崎線千代県庁口駅 徒歩11分 福岡市箱崎線中洲川端駅 徒歩14分 ,15㎡ / 約4.54坪,nan,ワンルーム,洋 6,nan,nan,nan,nan,無,nan,　,nan,nan,1ヶ月,1ヶ月,nan,無,nan,無,2000円,2600円,nan,nan,有、15000円、2年、あいおいニッセイ同和（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,衛生費：300円 / 月,定期借家,2年,nan,巡回,nan,鉄骨造,nan,nan,地上5階建,3階部分,1989[H1]年1月,空家,相談　,プロパンガス　 エアコン　 給湯　 バス・トイレ同　 シャワー　 ＣＡＴＶ　 収納スペース　 ガスコンロ設置可　 バルコニー　,nan,下呉服エリアでこのお家賃はおすすめ！,専任媒介,nan,"
										TEL：092-801-7007
",博多
6.45,99303857,2022年12月05日,2022年12月19日,福岡市博多区榎田１丁目９－１３  周辺mapを見る,プレステージ東比恵  912,福岡市空港線東比恵駅 徒歩9分 榎田町バス停 徒歩4分 鹿児島本線博多駅 徒歩26分 ,30.88㎡ / 約9.34坪,nan,1DK,ＤＫ6／洋6, 南東,nan,nan,nan,空有　1万1000円,nan,　,nan,1万円,無,無,nan,無,nan,無,3000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上10階建,9階部分,2005[H17]年12月,空家,相談　2022年11月23日,プロパンガス　 電気　 上水道　 下水道　 給湯　 トイレ　 バス・トイレ別　 シャワー　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 独立洗面脱衣所　 防犯カメラ　,nan,駐車場の空きについては要確認,専任媒介,nan,"
",博多
5.2,97950284,2022年12月06日,2022年12月20日,福岡市博多区祇園町６－１８  mapを見る,博多祇園ビル  503,福岡市空港線祇園駅 徒歩5分 駅までmap 鹿児島本線博多駅 徒歩9分 駅までmap 福岡市空港線博多駅 徒歩9分 駅までmap ,24.67㎡ / 約7.46坪,nan,ワンルーム,洋8.5, 南,nan,nan,nan,空無,nan,　,nan,nan,無,1ヶ月 / 5.2万円,nan,無,nan,無,4000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上10階建,5階部分,1996[H8]年2月,居住中,相談　,プロパンガス　 電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＢＳ端子　 洗面台　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 駐輪場　 出窓　 インターネット使い放題　 防犯カメラ　,南向き　,地下鉄空港線祇園駅まで徒歩５分！キャナルシティ目の前の単身向けワンルームマンション！オートロック付きでセキュリティも安心です。24時間営業のスーパー徒歩圏内でお買い物にも便利です。駐車場の空きについては要確認,専任媒介,nan,"
",博多
